Gene Symbol,Description,Category,Gifts,GC Id,Relevance score, GeneCards Link
"RELA","RELA Proto-Oncogene, NF-KB Subunit","Protein Coding","46","GC11M065653","2.66489291191101","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RELA"
"SERPINC1","Serpin Family C Member 1","Protein Coding","43","GC01M174525","2.64768242835999","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SERPINC1"
"IFNL1","Interferon Lambda 1","Protein Coding","32","GC19P039296","2.64629244804382","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFNL1"
"CD163","CD163 Molecule","Protein Coding","39","GC12M007715","2.64577698707581","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD163"
"APOL1","Apolipoprotein L1","Protein Coding","40","GC22P036253","2.63390159606934","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APOL1"
"FGG","Fibrinogen Gamma Chain","Protein Coding","44","GC04M154604","2.63040208816528","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FGG"
"STAT5B","Signal Transducer And Activator Of Transcription 5B","Protein Coding","44","GC17M042199","2.63040208816528","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STAT5B"
"CD28","CD28 Molecule","Protein Coding","42","GC02P203706","2.63040208816528","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD28"
"F13A1","Coagulation Factor XIII A Chain","Protein Coding","42","GC06M006144","2.63040208816528","https://www.genecards.org/cgi-bin/carddisp.pl?gene=F13A1"
"FOXP3","Forkhead Box P3","Protein Coding","42","GC0XM049250","2.63040208816528","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOXP3"
"STAT5A","Signal Transducer And Activator Of Transcription 5A","Protein Coding","42","GC17P042287","2.63040208816528","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STAT5A"
"CD80","CD80 Molecule","Protein Coding","39","GC03M119524","2.63040208816528","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD80"
"CD86","CD86 Molecule","Protein Coding","39","GC03P122055","2.63040208816528","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD86"
"F13B","Coagulation Factor XIII B Chain","Protein Coding","37","GC01M197008","2.63040208816528","https://www.genecards.org/cgi-bin/carddisp.pl?gene=F13B"
"GDF15","Growth Differentiation Factor 15","Protein Coding","37","GC19P063124","2.59730100631714","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GDF15"
"ENTPD1","Ectonucleoside Triphosphate Diphosphohydrolase 1","Protein Coding","43","GC10P095711","2.59696745872498","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENTPD1"
"HAVCR2","Hepatitis A Virus Cellular Receptor 2","Protein Coding","40","GC05M157063","2.59696745872498","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HAVCR2"
"ALOX5","Arachidonate 5-Lipoxygenase","Protein Coding","44","GC10P045374","2.59692406654358","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ALOX5"
"ADIPOQ","Adiponectin, C1Q And Collagen Domain Containing","Protein Coding","40","GC03P186842","2.59692406654358","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADIPOQ"
"GPT","Glutamic--Pyruvic Transaminase","Protein Coding","37","GC08P144502","2.57887983322144","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPT"
"LPA","Lipoprotein(A)","Protein Coding","37","GC06M160531","2.54445743560791","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LPA"
"EPO","Erythropoietin","Protein Coding","39","GC07P100720","2.54147338867188","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EPO"
"KIR3DL1","Killer Cell Immunoglobulin Like Receptor, Three Ig Domains And Long Cytoplasmic Tail 1","Protein Coding","39","GC19P064345","2.54147338867188","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KIR3DL1"
"PF4","Platelet Factor 4","Protein Coding","36","GC04M073980","2.54147338867188","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PF4"
"ERVW-1","Endogenous Retrovirus Group W Member 1, Envelope","Protein Coding","31","GC07M092468","2.54147338867188","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ERVW-1"
"MPO","Myeloperoxidase","Protein Coding","46","GC17M058269","2.51024293899536","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MPO"
"IL33","Interleukin 33","Protein Coding","34","GC09P006440","2.50472784042358","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL33"
"RAB1B","RAB1B, Member RAS Oncogene Family","Protein Coding","37","GC11P069606","2.48781251907349","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAB1B"
"ARF5","ADP Ribosylation Factor 5","Protein Coding","35","GC07P127588","2.48781251907349","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARF5"
"ICOSLG","Inducible T Cell Costimulator Ligand","Protein Coding","36","GC21M044222","2.48099279403687","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ICOSLG"
"CCL4","C-C Motif Chemokine Ligand 4","Protein Coding","36","GC17P036103","2.47569870948792","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCL4"
"STAT3","Signal Transducer And Activator Of Transcription 3","Protein Coding","47","GC17M042313","2.44444894790649","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STAT3"
"IL6R","Interleukin 6 Receptor","Protein Coding","43","GC01P154405","2.44444894790649","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL6R"
"TTR","Transthyretin","Protein Coding","43","GC18P031557","2.43648910522461","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TTR"
"VAMP8","Vesicle Associated Membrane Protein 8","Protein Coding","36","GC02P085561","2.41771769523621","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VAMP8"
"ERG","ETS Transcription Factor ERG","Protein Coding","40","GC21M038367","2.41433167457581","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ERG"
"TAS2R1","Taste 2 Receptor Member 1","Protein Coding","33","GC05M009630","2.41433167457581","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TAS2R1"
"IFNL4","Interferon Lambda 4 (Gene/Pseudogene)","Protein Coding","18","GC19M039246","2.40529346466064","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFNL4"
"IL1A","Interleukin 1 Alpha","Protein Coding","39","GC02M112773","2.38997936248779","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL1A"
"CXCL1","C-X-C Motif Chemokine Ligand 1","Protein Coding","37","GC04P073869","2.38997936248779","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXCL1"
"CXCL2","C-X-C Motif Chemokine Ligand 2","Protein Coding","35","GC04M074097","2.38997936248779","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXCL2"
"VPS41","VPS41 Subunit Of HOPS Complex","Protein Coding","36","GC07M039044","2.38899850845337","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VPS41"
"LINC02967","Long Intergenic Non-Protein Coding RNA 2967","RNA Gene","6","GC20P024920","2.38568067550659","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC02967"
"G6PD","Glucose-6-Phosphate Dehydrogenase","Protein Coding","44","GC0XM154531","2.38154697418213","https://www.genecards.org/cgi-bin/carddisp.pl?gene=G6PD"
"AGER","Advanced Glycosylation End-Product Specific Receptor","Protein Coding","40","GC06M032180","2.38154697418213","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AGER"
"MAS1","MAS1 Proto-Oncogene, G Protein-Coupled Receptor","Protein Coding","34","GC06P160439","2.38154697418213","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAS1"
"NEU1","Neuraminidase 1","Protein Coding","40","GC06M031857","2.36876726150513","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NEU1"
"SCGB1A1","Secretoglobin Family 1A Member 1","Protein Coding","36","GC11P062405","2.36367869377136","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCGB1A1"
"ANXA2","Annexin A2","Protein Coding","43","GC15M060347","2.35644054412842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANXA2"
"MTHFR","Methylenetetrahydrofolate Reductase","Protein Coding","43","GC01M011785","2.35644054412842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTHFR"
"ENPEP","Glutamyl Aminopeptidase","Protein Coding","42","GC04P110365","2.35501861572266","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENPEP"
"CCR6","C-C Motif Chemokine Receptor 6","Protein Coding","39","GC06P167111","2.32936692237854","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCR6"
"IDO1","Indoleamine 2,3-Dioxygenase 1","Protein Coding","40","GC08P039891","2.32414174079895","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IDO1"
"F11","Coagulation Factor XI","Protein Coding","42","GC04P186265","2.32362627983093","https://www.genecards.org/cgi-bin/carddisp.pl?gene=F11"
"BECN1","Beclin 1","Protein Coding","40","GC17M042810","2.30089902877808","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BECN1"
"SNAP29","Synaptosome Associated Protein 29","Protein Coding","38","GC22P020859","2.2697594165802","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNAP29"
"GSTT1","Glutathione S-Transferase Theta 1","Protein Coding","30","GC22Mi00270","2.2697594165802","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GSTT1"
"STX17","Syntaxin 17","Protein Coding","30","GC09P099906","2.2697594165802","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STX17"
"IKBKE","Inhibitor Of Nuclear Factor Kappa B Kinase Subunit Epsilon","Protein Coding","40","GC01P206470","2.25866341590881","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IKBKE"
"RIOX2","Ribosomal Oxygenase 2","Protein Coding","30","GC03M097942","2.25204610824585","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RIOX2"
"SAA1","Serum Amyloid A1","Protein Coding","37","GC11P018479","2.22531485557556","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SAA1"
"MALAT1","Metastasis Associated Lung Adenocarcinoma Transcript 1","RNA Gene","23","GC11P069543","2.22531485557556","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MALAT1"
"NEAT1","Nuclear Paraspeckle Assembly Transcript 1","RNA Gene","23","GC11P069538","2.22531485557556","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NEAT1"
"MIR126","MicroRNA 126","RNA Gene","21","GC09P136670","2.22531485557556","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR126"
"MIR320B1","MicroRNA 320b-1","RNA Gene","15","GC01P116671","2.22531485557556","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR320B1"
"ADAM9","ADAM Metallopeptidase Domain 9","Protein Coding","44","GC08P038996","2.21267127990723","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADAM9"
"TAS2R38","Taste 2 Receptor Member 38","Protein Coding","33","GC07M141972","2.19659543037415","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TAS2R38"
"SIGMAR1","Sigma Non-Opioid Intracellular Receptor 1","Protein Coding","44","GC09M034634","2.19496655464172","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SIGMAR1"
"AKAP8L","A-Kinase Anchoring Protein 8 Like","Protein Coding","31","GC19M015380","2.19036293029785","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AKAP8L"
"RAB8A","RAB8A, Member RAS Oncogene Family","Protein Coding","35","GC19P016111","2.15862059593201","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAB8A"
"RHOA","Ras Homolog Family Member A","Protein Coding","42","GC03M049359","2.15640473365784","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RHOA"
"VPS11","VPS11 Core Subunit Of CORVET And HOPS Complexes","Protein Coding","38","GC11P119067","2.14475846290588","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VPS11"
"ESM1","Endothelial Cell Specific Molecule 1","Protein Coding","35","GC05M054977","2.13082075119019","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ESM1"
"MMP1","Matrix Metallopeptidase 1","Protein Coding","46","GC11M102810","2.11599659919739","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MMP1"
"P2RX7","Purinergic Receptor P2X 7","Protein Coding","42","GC12P125862","2.09161138534546","https://www.genecards.org/cgi-bin/carddisp.pl?gene=P2RX7"
"UNC93B1","Unc-93 Homolog B1, TLR Signaling Regulator","Protein Coding","35","GC11M067991","2.0725154876709","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UNC93B1"
"LDHA","Lactate Dehydrogenase A","Protein Coding","46","GC11P018394","2.0678243637085","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LDHA"
"AGTR1","Angiotensin II Receptor Type 1","Protein Coding","45","GC03P148697","2.05142045021057","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AGTR1"
"AP3B1","Adaptor Related Protein Complex 3 Subunit Beta 1","Protein Coding","40","GC05M078000","2.04712557792664","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AP3B1"
"LGALS3","Galectin 3","Protein Coding","40","GC14P055124","2.04712557792664","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LGALS3"
"MIR146A","MicroRNA 146a","RNA Gene","21","GC05P160485","2.04510164260864","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR146A"
"DNMT1","DNA Methyltransferase 1","Protein Coding","46","GC19M010133","2.04189276695251","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNMT1"
"HLA-DRB1","Major Histocompatibility Complex, Class II, DR Beta 1","Protein Coding","42","GC06M032578","2.02931571006775","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HLA-DRB1"
"NCAM1","Neural Cell Adhesion Molecule 1","Protein Coding","42","GC11P112961","2.02656626701355","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NCAM1"
"CXCL16","C-X-C Motif Chemokine Ligand 16","Protein Coding","35","GC17M004733","2.02656626701355","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXCL16"
"LOC106699567","CD8A Intronic Regulatory Region","Biological Region","2","GC02P086786","2.02656626701355","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC106699567"
"LOC111832671","Albumin (ALB) 5' Regulatory Region","Biological Region","2","GC04P073399","2.02656626701355","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC111832671"
"LOC112590817","Sharpr-MPRA Regulatory Region 2453","Biological Region","2","GC01P064934","2.02656626701355","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC112590817"
"LOC116158494","CRISPRi-Validated Cis-Regulatory Element Chr4.1813","Biological Region","2","GC04P074056","2.02656626701355","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC116158494"
"LOC116158495","CRISPRi-Validated Cis-Regulatory Element Chr4.1814","Biological Region","2","GC04P074057","2.02656626701355","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC116158495"
"LOC116183086","CRISPRi-Validated Cis-Regulatory Element Chr7.1154","Biological Region","2","GC07P022680","2.02656626701355","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC116183086"
"LOC116183087","CRISPRi-Validated Cis-Regulatory Element Chr7.1155","Biological Region","2","GC07P022681","2.02656626701355","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC116183087"
"LOC117152610","DPP4 Promoter Region","Biological Region","2","GC02P162076","2.02656626701355","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC117152610"
"LOC117152611","DPP4 -4.2 Kb Glucocorticoid Response Element","Biological Region","2","GC02P162078","2.02656626701355","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC117152611"
"LOC117204000","ANPEP Distal Promoter","Biological Region","2","GC15P089814","2.02656626701355","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC117204000"
"LOC117204001","ANPEP Proximal Promoter","Biological Region","2","GC15P089806","2.02656626701355","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC117204001"
"LOC117693187","CTSL 3' Regulatory Element","Biological Region","2","GC09P087731","2.02656626701355","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC117693187"
"LOC119230225","IFNAR1 Promoter Region","Biological Region","2","GC21P033323","2.02656626701355","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC119230225"
"LOC119266102","IFNGR2 Promoter Region","Biological Region","2","GC21P033403","2.02656626701355","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC119266102"
"TH2-LCR","Th2 Cytokine Locus Control Region","Biological Region","2","GC05P132629","2.02656626701355","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TH2-LCR"
"LOC112590816","Sharpr-MPRA Regulatory Region 6411","Biological Region","1","GC01P064917","2.02656626701355","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC112590816"
"VKORC1","Vitamin K Epoxide Reductase Complex Subunit 1","Protein Coding","43","GC16M036578","2.02554512023926","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VKORC1"
"EIF2B1","Eukaryotic Translation Initiation Factor 2B Subunit Alpha","Protein Coding","39","GC12M123620","2.01805567741394","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EIF2B1"
"APLP2","Amyloid Beta Precursor Like Protein 2","Protein Coding","38","GC11P130069","2.01302814483643","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APLP2"
"NME7","NME/NM23 Family Member 7","Protein Coding","37","GC01M169134","2.01302814483643","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NME7"
"CALML3","Calmodulin Like 3","Protein Coding","36","GC10P005556","2.01302814483643","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CALML3"
"RAB8B","RAB8B, Member RAS Oncogene Family","Protein Coding","36","GC15P117442","2.01302814483643","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAB8B"
"RAB4B","RAB4B, Member RAS Oncogene Family","Protein Coding","34","GC19P063652","2.01302814483643","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAB4B"
"NME5","NME/NM23 Family Member 5","Protein Coding","33","GC05M138115","2.01302814483643","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NME5"
"TTYH1","Tweety Family Member 1","Protein Coding","33","GC19P064328","2.01302814483643","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TTYH1"
"CMPK2","Cytidine/Uridine Monophosphate Kinase 2","Protein Coding","32","GC02M006834","2.01302814483643","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CMPK2"
"ZNF366","Zinc Finger Protein 366","Protein Coding","31","GC05M073270","2.01302814483643","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF366"
"TMBIM4","Transmembrane BAX Inhibitor Motif Containing 4","Protein Coding","30","GC12M066135","2.01302814483643","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMBIM4"
"PYDC1","Pyrin Domain Containing 1","Protein Coding","28","GC16M036585","2.01302814483643","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PYDC1"
"BTBD17","BTB Domain Containing 17","Protein Coding","27","GC17M074356","2.01302814483643","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BTBD17"
"RPL36","Ribosomal Protein L36","Protein Coding","35","GC19P005674","2.010662317276","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL36"
"ICAM1","Intercellular Adhesion Molecule 1","Protein Coding","45","GC19P010388","1.99781978130341","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ICAM1"
